Meet|City|Country|Course|Event ID|Distance|Stroke|Round|Gender|Firstname|Lastname|Birthyear|Height cm|Weight Kg|BMI|Speed / Kg|Speed m/s|Time
Phillips 66 National Championships|San Antonio,TX|USA|LCM|27|200|BACK|PRE|M|Travis|MAHONEY|1990|190.0|81.0|22.437673|0.020766|1.682086|118.9
Phillips 66 National Championships|San Antonio,TX|USA|LCM|28|200|BREAST|PRE|F|Georgia|BOHL|1997|167.0|54.0|19.362473|0.024578|1.327228|150.69
Phillips 66 National Championships|San Antonio,TX|USA|LCM|28|200|BREAST|PRE|F|Lilly|KING|1997|176.0|70.0|22.59814|0.018965|1.32758|150.65
Phillips 66 National Championships|San Antonio,TX|USA|LCM|28|200|BREAST|PRE|F|Annie|LAZOR|1994|172.0|65.0|21.971336|0.02068|1.344176|148.79
Phillips 66 National Championships|San Antonio,TX|USA|LCM|28|200|BREAST|PRE|F|Byanca|RODRIGUEZ|1994|172.0|68.0|22.985398|0.019662|1.336988|149.59
Phillips 66 National Championships|San Antonio,TX|USA|LCM|28|200|BREAST|PRE|F|Molly|HANNIS|1992|171.0|70.0|23.93899|0.019313|1.351899|147.94
Phillips 66 National Championships|San Antonio,TX|USA|LCM|29|200|BREAST|PRE|M|Michael|ANDREW|1999|196.0|86.0|22.386506|0.016649|1.431844|139.68
Phillips 66 National Championships|San Antonio,TX|USA|LCM|29|200|BREAST|PRE|M|Joseph|BENTZ|1996|195.0|81.0|21.301775|0.017913|1.450958|137.84
Phillips 66 National Championships|San Antonio,TX|USA|LCM|29|200|BREAST|PRE|M|Craig|BENSON|1994|183.0|80.0|23.888441|0.018919|1.513546|132.14
Phillips 66 National Championships|San Antonio,TX|USA|LCM|29|200|BREAST|PRE|M|Max|WILLIAMSON|1994|187.0|81.0|23.163373|0.017856|1.446341|138.28
Phillips 66 National Championships|San Antonio,TX|USA|LCM|29|200|BREAST|PRE|M|Brad|CRAIG|1989|180.0|88.0|27.160494|0.016987|1.49488|133.79
Phillips 66 National Championships|San Antonio,TX|USA|LCM|29|200|BREAST|PRE|M|Michael|JAMIESON|1988|186.0|77.0|22.256908|0.019652|1.513203|132.17
Phillips 66 National Championships|San Antonio,TX|USA|LCM|29|200|BREAST|PRE|M|Michael|PHELPS|1985|194.0|90.0|23.913275|0.016749|1.507386|132.68
Phillips 66 National Championships|San Antonio,TX|USA|LCM|3|200|MEDLEY|PRE|F|Meghan|SMALL|1998|167.0|59.0|21.155294|0.025246|1.489536|134.27
Phillips 66 National Championships|San Antonio,TX|USA|LCM|3|200|MEDLEY|PRE|F|Lilly|KING|1997|176.0|70.0|22.59814|0.020601|1.442065|138.69
Phillips 66 National Championships|San Antonio,TX|USA|LCM|3|200|MEDLEY|PRE|F|Hali|FLICKINGER|1994|166.0|52.0|18.870663|0.028945|1.505117|132.88
Phillips 66 National Championships|San Antonio,TX|USA|LCM|3|200|MEDLEY|PRE|F|Kotuku|NGAWATI|1994|165.0|60.0|22.038567|0.024499|1.46994|136.06
Phillips 66 National Championships|San Antonio,TX|USA|LCM|3|200|MEDLEY|PRE|F|Tanja|KYLLIAINEN|1993|155.0|57.0|23.725286|0.025962|1.479837|135.15
Phillips 66 National Championships|San Antonio,TX|USA|LCM|3|200|MEDLEY|PRE|F|Caitlin|LEVERENZ|1991|172.0|72.0|24.33748|0.02109|1.518488|131.71
Phillips 66 National Championships|San Antonio,TX|USA|LCM|3|200|MEDLEY|PRE|F|Katie|MEILI|1991|170.0|59.0|20.415225|0.024696|1.457089|137.26
Phillips 66 National Championships|San Antonio,TX|USA|LCM|3|200|MEDLEY|PRE|F|Katherine|MILLS|1989|175.0|70.0|22.857143|0.021078|1.47547|135.55
Phillips 66 National Championships|San Antonio,TX|USA|LCM|30|1500|FREE|PRE|M|Jordan|WILIMOVSKY|1994|178.0|68.0|21.461937|0.024153|1.642432|913.28
Phillips 66 National Championships|San Antonio,TX|USA|LCM|30|1500|FREE|PRE|M|Ryan|FEELEY|1991|192.0|91.0|24.68533|0.017549|1.597002|939.26
Phillips 66 National Championships|San Antonio,TX|USA|LCM|30|1500|FREE|PRE|M|Andrew|GEMMELL|1991|183.0|73.0|21.798202|0.022072|1.611292|930.93
Phillips 66 National Championships|San Antonio,TX|USA|LCM|30|1500|FREE|PRE|M|Bobby|HURLEY|1988|194.0|84.0|22.319056|0.018859|1.584184|946.86
Phillips 66 National Championships|San Antonio,TX|USA|LCM|4|100|BREAST|PRE|M|Michael|ANDREW|1999|196.0|86.0|22.386506|0.018972|1.631588|61.29
Phillips 66 National Championships|San Antonio,TX|USA|LCM|4|100|BREAST|PRE|M|Caeleb|DRESSEL|1996|191.0|86.0|23.573915|0.018676|1.606168|62.26
Phillips 66 National Championships|San Antonio,TX|USA|LCM|4|100|BREAST|PRE|M|Craig|BENSON|1994|183.0|80.0|23.888441|0.020737|1.658925|60.28
Phillips 66 National Championships|San Antonio,TX|USA|LCM|4|100|BREAST|PRE|M|Josh|PRENOT|1993|181.0|75.0|22.893074|0.021617|1.621271|61.68
Phillips 66 National Championships|San Antonio,TX|USA|LCM|4|100|BREAST|PRE|M|Brad|CRAIG|1989|180.0|88.0|27.160494|0.018601|1.636929|61.09
Phillips 66 National Championships|San Antonio,TX|USA|LCM|4|100|BREAST|PRE|M|Michael|JAMIESON|1988|186.0|77.0|22.256908|0.021273|1.638002|61.05
Phillips 66 National Championships|San Antonio,TX|USA|LCM|5|400|FREE|PRE|F|Courtney|HARNISH|1999|167.0|63.0|22.589551|0.025244|1.590394|251.51
Phillips 66 National Championships|San Antonio,TX|USA|LCM|5|400|FREE|PRE|F|Yawen|HOU|1998|181.0|71.0|21.67211|0.022372|1.588436|251.82
Phillips 66 National Championships|San Antonio,TX|USA|LCM|5|400|FREE|PRE|F|Sierra|SCHMIDT|1998|167.0|63.0|22.589551|0.025255|1.59109|251.4
Phillips 66 National Championships|San Antonio,TX|USA|LCM|5|400|FREE|PRE|F|Gillian|RYAN|1995|175.0|79.0|25.795918|0.019897|1.571895|254.47
Phillips 66 National Championships|San Antonio,TX|USA|LCM|5|400|FREE|PRE|F|Camilla|HATTERSLEY|1995|174.0|59.0|19.487383|0.026688|1.574617|254.03
Phillips 66 National Championships|San Antonio,TX|USA|LCM|5|400|FREE|PRE|F|Hali|FLICKINGER|1994|166.0|52.0|18.870663|0.030814|1.602307|249.64
Phillips 66 National Championships|San Antonio,TX|USA|LCM|5|400|FREE|PRE|F|Andrea|KNEPPERS|1993|175.0|67.0|21.877551|0.023443|1.57066|254.67
Phillips 66 National Championships|San Antonio,TX|USA|LCM|5|400|FREE|PRE|F|Allison|SCHMITT|1990|186.0|74.0|21.389756|0.021696|1.605523|249.14
Phillips 66 National Championships|San Antonio,TX|USA|LCM|6|400|MEDLEY|PRE|M|Joseph|BENTZ|1996|195.0|81.0|21.301775|0.01919|1.554364|257.34
Phillips 66 National Championships|San Antonio,TX|USA|LCM|6|400|MEDLEY|PRE|M|Jonathan|GOMEZ|1996|180.0|70.0|21.604938|0.021544|1.508068|265.24
Phillips 66 National Championships|San Antonio,TX|USA|LCM|6|400|MEDLEY|PRE|M|Max|LITCHFIELD|1995|168.0|78.0|27.636054|0.01962|1.530339|261.38
Phillips 66 National Championships|San Antonio,TX|USA|LCM|6|400|MEDLEY|PRE|M|Max|WILLIAMSON|1994|187.0|81.0|23.163373|0.019131|1.549607|258.13
Phillips 66 National Championships|San Antonio,TX|USA|LCM|6|400|MEDLEY|PRE|M|Mack|DARRAGH|1993|185.0|79.0|23.082542|0.019169|1.514348|264.14
Phillips 66 National Championships|San Antonio,TX|USA|LCM|6|400|MEDLEY|PRE|M|Andrew|GEMMELL|1991|183.0|73.0|21.798202|0.020884|1.524565|262.37
Phillips 66 National Championships|San Antonio,TX|USA|LCM|6|400|MEDLEY|PRE|M|Travis|MAHONEY|1990|190.0|81.0|22.437673|0.019181|1.5537|257.45
Phillips 66 National Championships|San Antonio,TX|USA|LCM|8|100|BACK|PRE|F|Meghan|SMALL|1998|167.0|59.0|21.155294|0.027071|1.597189|62.61
Phillips 66 National Championships|San Antonio,TX|USA|LCM|8|100|BACK|PRE|F|Clara|SMIDDY|1996|175.0|82.0|26.77551|0.019959|1.636661|61.1
Phillips 66 National Championships|San Antonio,TX|USA|LCM|8|100|BACK|PRE|F|Olivia|SMOLIGA|1994|187.0|74.0|21.1616|0.022362|1.654807|60.43
Phillips 66 National Championships|San Antonio,TX|USA|LCM|8|100|BACK|PRE|F|Kelsi|WORRELL|1994|180.0|74.0|22.839506|0.022381|1.656178|60.38
Phillips 66 National Championships|San Antonio,TX|USA|LCM|8|100|BACK|PRE|F|Megan|ROMANO|1991|188.0|77.0|21.785876|0.021004|1.617338|61.83
Phillips 66 National Championships|San Antonio,TX|USA|LCM|8|100|BACK|PRE|F|Belinda|HOCKING|1990|167.0|57.0|20.438166|0.028361|1.616554|61.86
Phillips 66 National Championships|San Antonio,TX|USA|LCM|8|100|BACK|PRE|F|Georgia|DAVIES|1990|175.0|64.0|20.897959|0.025994|1.663617|60.11
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Caeleb|DRESSEL|1996|191.0|86.0|23.573915|0.021099|1.814553|110.22
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Townley|HAAS|1996|196.0|83.0|21.605581|0.02216|1.83925|108.74000000000001
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Blake|PIERONI|1995|188.0|86.0|24.332277|0.021513|1.850139|108.1
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Max|LITCHFIELD|1995|168.0|78.0|27.636054|0.023399|1.825151|109.58
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Jack|GERRARD|1994|195.0|89.0|23.405654|0.019925|1.773364|112.78
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Jack|CONGER|1994|194.0|79.0|20.990541|0.023524|1.858391|107.62
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Ieuan|LLOYD|1993|194.0|91.0|24.178978|0.020031|1.822822|109.72
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Ryan|FEELEY|1991|192.0|91.0|24.68533|0.019834|1.804891|110.81
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Thomas|LUCHSINGER|1991|188.0|82.0|23.200543|0.022079|1.810446|110.47
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Travis|MAHONEY|1990|190.0|81.0|22.437673|0.021952|1.778094|112.47999999999999
Phillips 66 National Championships|San Antonio,TX|USA|LCM|9|200|FREE|PRE|M|Bobby|HURLEY|1988|194.0|84.0|22.319056|0.0216|1.814388|110.22999999999999
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|1|100|FREE|PRE|M|Kyle|CHALMERS|1998|193.0|90.0|24.161722|0.021846|1.966182|50.86
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|1|100|FREE|PRE|M|Tzen Wei|TEONG|1997|173.0|64.0|21.383942|0.026719|1.709986|58.48
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|1|100|FREE|PRE|M|Ji Chao Benedict|BOON|1996|170.0|65.0|22.491349|0.029132|1.893581|52.81
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|1|100|FREE|PRE|M|Santo|CONDORELLI|1995|188.0|88.0|24.898144|0.022664|1.994416|50.14
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|1|100|FREE|PRE|M|Katsumi|NAKAMURA|1994|183.0|75.0|22.395413|0.026779|2.008435|49.79
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|1|100|FREE|PRE|M|Kenneth|TO|1992|170.0|70.0|24.221453|0.028948|2.026342|49.35
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|1|100|FREE|PRE|M|Daniel|SMITH|1991|190.0|83.0|22.99169|0.023541|1.953888|51.18
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|1|100|FREE|PRE|M|Kai Quan|YEO|1990|182.0|70.0|21.132713|0.027864|1.950458|51.27
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|109|200|MEDLEY|FHT|F|Carolina|COLORADO|1987|170.0|62.0|21.453287|0.022431|1.390724|143.81
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|En Qi|HOONG|1999|167.0|55.0|19.721037|0.034189|1.880406|26.59
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Missy|FRANKLIN|1995|188.0|77.0|21.785876|0.024803|1.909855|26.18
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Bronte|CAMPBELL|1994|179.0|58.0|18.101807|0.034291|1.988862|25.14
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Cate|CAMPBELL|1992|186.0|74.0|21.389756|0.027157|2.009646|24.88
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Melanie|HENIQUE|1992|172.0|60.0|20.281233|0.03177|1.906214|26.23
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Ting Wen|QUAH|1992|175.0|65.0|21.22449|0.028984|1.883949|26.54
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Hang Yu|SZE|1988|168.0|66.0|23.384354|0.028363|1.871958|26.71
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Jeanette|OTTESEN|1987|180.0|72.0|22.222222|0.02747|1.977848|25.28
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Madison|KENNEDY|1987|182.0|68.0|20.528922|0.029052|1.975504|25.31
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Sally|HUNTER|1985|172.0|60.0|20.281233|0.03225|1.934985|25.84
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|11|50|FREE|PRE|F|Hanna-Maria|SEPPALA|1984|174.0|60.0|19.817677|0.031977|1.918649|26.06
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|110|400|FREE|FHT|M|Arnav|DIVAKER|2000|160.0|54.0|21.09375|0.027788|1.500544|266.57
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|117|100|FREE|FIN|F|Missy|FRANKLIN|1995|188.0|77.0|21.785876|0.023553|1.813565|55.14
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|117|100|FREE|FIN|F|Bronte|CAMPBELL|1994|179.0|58.0|18.101807|0.032179|1.866368|53.58
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|117|100|FREE|FIN|F|Cate|CAMPBELL|1992|186.0|74.0|21.389756|0.025454|1.883594|53.09
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|117|100|FREE|FIN|F|Katinka|HOSSZU|1989|172.0|62.0|20.957274|0.029742|1.843998|54.23
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|117|100|FREE|FIN|F|Madison|KENNEDY|1987|182.0|68.0|20.528922|0.026831|1.824485|54.81
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|117|100|FREE|FIN|F|Hanna-Maria|SEPPALA|1984|174.0|60.0|19.817677|0.029358|1.761494|56.77
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|118|200|FREE|FIN|M|Arnav|DIVAKER|2000|160.0|54.0|21.09375|0.029756|1.606813|124.47
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|118|200|FREE|FIN|M|Ji Chao Benedict|BOON|1996|170.0|65.0|22.491349|0.026158|1.700247|117.63
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|118|200|FREE|FIN|M|Masato|SAKAI|1995|181.0|72.0|21.977351|0.025009|1.800666|111.07
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|118|200|FREE|FIN|M|Daniel|SMITH|1991|190.0|83.0|22.99169|0.022281|1.849283|108.15
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|118|200|FREE|FIN|M|Kai Quan|YEO|1990|182.0|70.0|21.132713|0.025724|1.800666|111.07
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|119|50|BREAST|FHT|F|Jinq En|PHEE|1997|166.0|51.0|18.507766|0.030628|1.562012|32.01
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|119|50|BREAST|FHT|F|Micah|LAWRENCE|1990|183.0|66.0|19.707964|0.023928|1.57928|31.66
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|119|50|BREAST|FHT|F|Alia|ATKINSON|1988|173.0|71.0|23.722811|0.022909|1.626545|30.74
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|119|50|BREAST|FHT|F|Sally|HUNTER|1985|172.0|60.0|20.281233|0.026455|1.587302|31.5
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|120|100|BREAST|FIN|M|Xiang|LI|1993|191.0|85.0|23.2998|0.019277|1.638538|61.03
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|120|100|BREAST|FIN|M|Kevin|CORDES|1993|221.0|88.0|18.017649|0.018687|1.644466|60.81
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|120|100|BREAST|FIN|M|Hoi Tung Ronald|TSUI|1992|181.0|80.0|24.419279|0.019701|1.576044|63.45
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|120|100|BREAST|FIN|M|Renato|PRONO|1991|183.0|78.0|23.29123|0.019579|1.527184|65.48
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|120|100|BREAST|FIN|M|Cameron|VAN DER BURGH|1988|185.0|85.0|24.835646|0.019813|1.684069|59.38
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|121|100|FLY|FHT|M|Arnav|DIVAKER|2000|160.0|54.0|21.09375|0.028587|1.543686|64.78
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|121|100|FLY|FHT|M|Zheng Wen|QUAH|1996|177.0|60.0|19.151585|0.03106|1.863586|53.66
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|121|100|FLY|FHT|M|Santo|CONDORELLI|1995|188.0|88.0|24.898144|0.020878|1.837222|54.43
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|121|100|FLY|FHT|M|Masato|SAKAI|1995|181.0|72.0|21.977351|0.025946|1.868111|53.53
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|122|100|BACK|FHT|F|Li-Shan Chantal|LIEW|1998|168.0|56.0|19.84127|0.026999|1.511944|66.14
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|122|100|BACK|FHT|F|Missy|FRANKLIN|1995|188.0|77.0|21.785876|0.021385|1.646633|60.73
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|122|100|BACK|FHT|F|Emily|SEEBOHM|1992|180.0|70.0|21.604938|0.024329|1.702997|58.72
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|122|100|BACK|FHT|F|Yin Yan Claudia|LAU|1992|160.0|52.0|20.3125|0.030848|1.604107|62.34
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|122|100|BACK|FHT|F|Katinka|HOSSZU|1989|172.0|62.0|20.957274|0.02685|1.664724|60.07
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|122|100|BACK|FHT|F|Carolina|COLORADO|1987|170.0|62.0|21.453287|0.025802|1.599744|62.51
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|123|50|BACK|FHT|M|Zheng Wen|QUAH|1996|177.0|60.0|19.151585|0.03268|1.960784|25.5
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|123|50|BACK|FHT|M|Ashley|DELANEY|1986|185.0|80.0|23.374726|0.024704|1.976285|25.3
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|124|200|FLY|FHT|F|Min|ZHOU|1997|172.0|64.0|21.633315|0.023549|1.507159|132.7
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|124|200|FLY|FHT|F|Kin Lok|CHAN|1994|165.0|56.0|20.56933|0.025884|1.449485|137.98
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|124|200|FLY|FHT|F|Zsuzsanna|JAKABOS|1989|185.0|70.0|20.452885|0.022209|1.554606|128.65
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|124|200|FLY|FHT|F|Katinka|HOSSZU|1989|172.0|62.0|20.957274|0.024075|1.492649|133.99
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|124|200|FLY|FHT|F|Hang Yu|SZE|1988|168.0|66.0|23.384354|0.022344|1.474709|135.62
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|125|200|MEDLEY|FHT|M|Ippei|WATANABE|1997|193.0|76.0|20.403232|0.021132|1.606039|124.53
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|125|200|MEDLEY|FHT|M|Semen|MAKOVICH|1995|180.0|76.0|23.45679|0.021613|1.642576|121.76
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|125|200|MEDLEY|FHT|M|Kenneth|TO|1992|170.0|70.0|24.221453|0.023396|1.637733|122.12
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|125|200|MEDLEY|FHT|M|Michael Julian|MEYER|1992|184.0|76.0|22.448015|0.021355|1.622981|123.23
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|126|400|FREE|FHT|F|Zsuzsanna|JAKABOS|1989|185.0|70.0|20.452885|0.022431|1.570167|254.75
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|126|400|FREE|FHT|F|Katinka|HOSSZU|1989|172.0|62.0|20.957274|0.025602|1.587302|252.0
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|127|50|FREE|FIN|M|Kyle|CHALMERS|1998|193.0|90.0|24.161722|0.024669|2.220249|22.52
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|127|50|FREE|FIN|M|Santo|CONDORELLI|1995|188.0|88.0|24.898144|0.024822|2.18436|22.89
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|127|50|FREE|FIN|M|Katsumi|NAKAMURA|1994|183.0|75.0|22.395413|0.029669|2.225189|22.47
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|128|200|BREAST|FHT|F|Jinq En|PHEE|1997|166.0|51.0|18.507766|0.024641|1.256676|159.15
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|128|200|BREAST|FHT|F|Micah|LAWRENCE|1990|183.0|66.0|19.707964|0.020771|1.370896|145.89
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|128|200|BREAST|FHT|F|Alia|ATKINSON|1988|173.0|71.0|23.722811|0.018085|1.284027|155.76
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|128|200|BREAST|FHT|F|Sally|HUNTER|1985|172.0|60.0|20.281233|0.022529|1.351717|147.96
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|129|200|BACK|FHT|M|Zheng Wen|QUAH|1996|177.0|60.0|19.151585|0.026748|1.604879|124.62
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|129|200|BACK|FHT|M|Michael Julian|MEYER|1992|184.0|76.0|22.448015|0.020979|1.594388|125.44
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|129|200|BACK|FHT|M|Omar|PINZON GARCIA|1989|180.0|80.0|24.691358|0.020473|1.637867|122.11
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|129|200|BACK|FHT|M|Ashley|DELANEY|1986|185.0|80.0|23.374726|0.021069|1.685488|118.66
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|130|50|FLY|FIN|F|En Qi|HOONG|1999|167.0|55.0|19.721037|0.033251|1.828822|27.34
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|130|50|FLY|FIN|F|Kin Lok|CHAN|1994|165.0|56.0|20.56933|0.031991|1.791473|27.91
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|130|50|FLY|FIN|F|Melanie|HENIQUE|1992|172.0|60.0|20.281233|0.031118|1.867065|26.78
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|130|50|FLY|FIN|F|Hang Yu|SZE|1988|168.0|66.0|23.384354|0.02775|1.831502|27.3
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|130|50|FLY|FIN|F|Alia|ATKINSON|1988|173.0|71.0|23.722811|0.026297|1.867065|26.78
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|130|50|FLY|FIN|F|Carolina|COLORADO|1987|170.0|62.0|21.453287|0.028843|1.788269|27.96
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|130|50|FLY|FIN|F|Jeanette|OTTESEN|1987|180.0|72.0|22.222222|0.026875|1.934985|25.84
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|132|400|MEDLEY|FHT|F|Min|ZHOU|1997|172.0|64.0|21.633315|0.021965|1.405728|284.55
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|132|400|MEDLEY|FHT|F|Zsuzsanna|JAKABOS|1989|185.0|70.0|20.452885|0.020254|1.417786|282.13
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|132|400|MEDLEY|FHT|F|Katinka|HOSSZU|1989|172.0|62.0|20.957274|0.023266|1.442481|277.3
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|14|50|FLY|PRE|M|Kyle|CHALMERS|1998|193.0|90.0|24.161722|0.022806|2.052545|24.36
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|14|50|FLY|PRE|M|Tzen Wei|TEONG|1997|173.0|64.0|21.383942|0.029054|1.859427|26.89
FINA/airweave Swimming World Cup 2015|Singapore|SIN|LCM|14|50|FLY|PRE|M|Santo|CONDORELLI|1995|188.0|88.0|24.898144|0.023106|2.033347|24.59
